symbol1	symbol2	experimental	database	textmining	combined_score	gene1	gene2
ERCC4	SLX4	499	600	159	816	ENSP00000310520	ENSP00000294008
ERCC4	ERCC1	990	900	959	999	ENSP00000310520	ENSP00000013807
ERCC4	MSH3	224	720	253	823	ENSP00000310520	ENSP00000265081
ERCC4	CETN2	0	900	0	900	ENSP00000310520	ENSP00000359300
ERCC4	RPA1	767	600	277	926	ENSP00000310520	ENSP00000254719
ERCC4	MSH6	392	900	253	950	ENSP00000310520	ENSP00000234420
ERCC4	EME1	407	600	541	881	ENSP00000310520	ENSP00000376952
ERCC4	ATM	0	900	0	900	ENSP00000310520	ENSP00000278616
ERCC4	XRCC5	0	900	0	900	ENSP00000310520	ENSP00000375978
ERCC4	NHEJ1	0	900	0	900	ENSP00000310520	ENSP00000349313
ERCC4	RAD23B	0	900	0	900	ENSP00000310520	ENSP00000350708
ERCC4	FAAP24	370	600	694	916	ENSP00000310520	ENSP00000466121
ERCC4	XRCC4	0	900	0	900	ENSP00000310520	ENSP00000421491
ERCC4	XRCC6	0	900	0	900	ENSP00000310520	ENSP00000352257
ERCC4	DCLRE1C	0	900	0	900	ENSP00000310520	ENSP00000367527
ERCC4	PRKDC	0	900	0	900	ENSP00000310520	ENSP00000313420
ERCC4	TP53BP1	405	360	630	846	ENSP00000310520	ENSP00000371475
ERCC4	PHF21A	203	900	91	921	ENSP00000310520	ENSP00000398824
FANCI	WDR48	494	0	640	810	ENSP00000310842	ENSP00000307491
FANCI	BRCA1	459	0	777	874	ENSP00000310842	ENSP00000418960
FANCI	UBC	843	600	0	934	ENSP00000310842	ENSP00000441543
FANCI	RPS27A	894	600	0	956	ENSP00000310842	ENSP00000272317
FANCI	FANCL	611	600	499	915	ENSP00000310842	ENSP00000385021
FANCI	PALB2	0	900	0	900	ENSP00000310842	ENSP00000261584
FANCI	UBB	843	600	0	934	ENSP00000310842	ENSP00000304697
FANCI	FANCD2	941	900	959	999	ENSP00000310842	ENSP00000287647
FANCI	FAN1	270	900	403	952	ENSP00000310842	ENSP00000354497
FANCI	BRCA2	192	900	652	969	ENSP00000310842	ENSP00000369497
FANCI	UBA52	800	600	0	916	ENSP00000310842	ENSP00000388107
FANCI	SLX4	0	600	701	875	ENSP00000310842	ENSP00000294008
FANCI	H2AX	0	900	179	914	ENSP00000310842	ENSP00000434024
RAD9A	RAD17	565	900	948	997	ENSP00000311360	ENSP00000426191
RAD9A	CLSPN	483	900	645	980	ENSP00000311360	ENSP00000312995
RAD9A	RPA2	270	900	0	923	ENSP00000311360	ENSP00000363017
RAD9A	TOPBP1	565	900	951	997	ENSP00000311360	ENSP00000260810
RAD9A	CHEK1	0	900	356	932	ENSP00000311360	ENSP00000388648
RAD9A	RHNO1	892	600	449	974	ENSP00000311360	ENSP00000479598
RAD9A	MUTYH	565	0	846	930	ENSP00000311360	ENSP00000361170
RAD9A	BRCA1	391	600	378	835	ENSP00000311360	ENSP00000418960
RAD9A	ATRIP	0	900	596	957	ENSP00000311360	ENSP00000323099
RAD9A	DKC1	0	900	0	900	ENSP00000311360	ENSP00000358563
RAD9A	RAD1	975	900	727	999	ENSP00000311360	ENSP00000371469
RAD9A	SMARCAL1	0	900	0	900	ENSP00000311360	ENSP00000349823
RAD9A	CHEK2	0	0	892	892	ENSP00000311360	ENSP00000372023
RAD9A	RFC3	106	900	148	917	ENSP00000311360	ENSP00000369411
RAD9A	HUS1B	802	540	321	932	ENSP00000311360	ENSP00000370293
RAD9A	HUS1	964	900	953	999	ENSP00000311360	ENSP00000258774
RAD9A	RFC5	319	900	148	936	ENSP00000311360	ENSP00000408295
RAD9A	RFC2	106	900	656	966	ENSP00000311360	ENSP00000055077
RAD9A	RPA1	682	900	441	980	ENSP00000311360	ENSP00000254719
RAD9A	RAD51	0	600	580	824	ENSP00000311360	ENSP00000372088
RAD9A	RFC4	106	900	271	929	ENSP00000311360	ENSP00000376272
RAD9A	ATR	270	900	429	954	ENSP00000311360	ENSP00000343741
RAD9A	TERT	0	900	0	900	ENSP00000311360	ENSP00000309572
RAD9A	TIPIN	0	900	0	900	ENSP00000311360	ENSP00000261881
RAD9A	TIMELESS	0	900	0	900	ENSP00000311360	ENSP00000450607
POLD4	POLD2	896	800	365	985	ENSP00000311368	ENSP00000480186
POLD4	PCNA	892	600	0	955	ENSP00000311368	ENSP00000368458
POLD4	POLD1	916	800	413	989	ENSP00000311368	ENSP00000406046
POLD4	FEN1	800	600	0	916	ENSP00000311368	ENSP00000305480
POLD4	POLD3	871	800	683	991	ENSP00000311368	ENSP00000263681
TNKS	TERF1	564	900	902	995	ENSP00000311579	ENSP00000276603
TNKS	AXIN2	370	600	510	865	ENSP00000311579	ENSP00000302625
REST	HDAC1	516	500	792	945	ENSP00000311816	ENSP00000362649
REST	RCOR1	494	800	897	988	ENSP00000311816	ENSP00000262241
REST	KDM1A	64	800	345	866	ENSP00000311816	ENSP00000383042
MSL2	BRD8	0	900	0	900	ENSP00000311827	ENSP00000254900
MSL2	RUVBL1	0	900	0	900	ENSP00000311827	ENSP00000318297
MSL2	EPC1	0	900	0	900	ENSP00000311827	ENSP00000263062
MSL2	MEAF6	0	900	0	900	ENSP00000311827	ENSP00000362166
MSL2	RUVBL2	0	900	0	900	ENSP00000311827	ENSP00000473172
MSL2	TRRAP	0	900	0	900	ENSP00000311827	ENSP00000352925
MSL2	KAT8	777	900	0	976	ENSP00000311827	ENSP00000406037
MSL2	DMAP1	0	900	0	900	ENSP00000311827	ENSP00000361363
MSL2	MORF4L1	134	900	125	917	ENSP00000311827	ENSP00000331310
MSL2	MSL1	777	900	730	993	ENSP00000311827	ENSP00000462945
MSL2	MSL3	763	900	663	991	ENSP00000311827	ENSP00000312244
MSL2	KAT5	139	900	0	910	ENSP00000311827	ENSP00000340330
MSL2	ING3	0	900	0	900	ENSP00000311827	ENSP00000320566
MSL2	ACTL6A	0	900	0	900	ENSP00000311827	ENSP00000397552
MSL2	YEATS4	0	900	0	900	ENSP00000311827	ENSP00000247843
MSL3	H4C11	826	0	121	840	ENSP00000312244	ENSP00000347168
MSL3	H4C5	826	0	121	840	ENSP00000312244	ENSP00000484789
MSL3	H4C6	906	0	337	935	ENSP00000312244	ENSP00000244537
MSL3	H4C13	826	0	121	840	ENSP00000312244	ENSP00000480960
MSL3	MSL1	763	900	0	975	ENSP00000312244	ENSP00000462945
MSL3	KAT8	589	900	189	963	ENSP00000312244	ENSP00000406037
MSL3	MSL2	763	900	663	991	ENSP00000312244	ENSP00000311827
MSL3	H4C1	826	0	121	840	ENSP00000312244	ENSP00000479106
MSL3	H4C2	826	0	121	840	ENSP00000312244	ENSP00000366974
MSL3	H4C12	826	0	121	840	ENSP00000312244	ENSP00000479794
MSL3	EPC1	245	900	214	935	ENSP00000312244	ENSP00000263062
MSL3	ACTL6A	235	900	0	920	ENSP00000312244	ENSP00000397552
MSL3	H4C9	826	0	121	840	ENSP00000312244	ENSP00000481486
MSL3	MORF4L1	0	900	0	900	ENSP00000312244	ENSP00000331310
MSL3	H4C8	826	0	121	840	ENSP00000312244	ENSP00000366956
MSL3	MEAF6	197	900	0	916	ENSP00000312244	ENSP00000362166
MSL3	H4C15	826	0	121	840	ENSP00000312244	ENSP00000462355
MSL3	RUVBL1	157	900	212	927	ENSP00000312244	ENSP00000318297
MSL3	YEATS4	169	900	0	913	ENSP00000312244	ENSP00000247843
MSL3	MRGBP	563	540	333	854	ENSP00000312244	ENSP00000359518
MSL3	ING3	157	900	163	923	ENSP00000312244	ENSP00000320566
MSL3	H4C14	826	0	121	840	ENSP00000312244	ENSP00000462667
MSL3	KAT5	234	900	107	925	ENSP00000312244	ENSP00000340330
MSL3	H4-16	826	0	121	840	ENSP00000312244	ENSP00000443017
MSL3	DMAP1	250	900	254	939	ENSP00000312244	ENSP00000361363
MSL3	H4C4	826	0	121	840	ENSP00000312244	ENSP00000479461
MSL3	TRRAP	105	900	280	929	ENSP00000312244	ENSP00000352925
MSL3	RUVBL2	157	900	229	929	ENSP00000312244	ENSP00000473172
MSL3	BRD8	65	900	0	902	ENSP00000312244	ENSP00000254900
MSL3	H4C3	826	0	121	840	ENSP00000312244	ENSP00000367034
KMT2E	H3C2	819	0	0	818	ENSP00000312379	ENSP00000484841
KMT2E	H3C8	819	0	0	818	ENSP00000312379	ENSP00000484638
KMT2E	H3C4	819	0	0	818	ENSP00000312379	ENSP00000366999
KMT2E	H3C6	819	0	0	818	ENSP00000312379	ENSP00000482271
KMT2E	H3-4	819	0	0	818	ENSP00000312379	ENSP00000355657
KMT2E	H3C12	819	0	0	818	ENSP00000312379	ENSP00000352252
KMT2E	H3C15	819	0	0	818	ENSP00000312379	ENSP00000385479
KMT2E	H3C3	819	0	0	818	ENSP00000312379	ENSP00000484658
KMT2E	H3C10	819	0	0	818	ENSP00000312379	ENSP00000358160
KMT2E	H3C14	819	0	0	818	ENSP00000312379	ENSP00000358154
KMT2E	H3C11	819	0	0	818	ENSP00000312379	ENSP00000483283
KMT2E	H3C13	819	0	0	818	ENSP00000312379	ENSP00000333277
KMT2E	H3C7	819	0	0	818	ENSP00000312379	ENSP00000484095
KMT2E	H3C1	819	0	0	818	ENSP00000312379	ENSP00000480826
CLSPN	RFC2	0	900	0	900	ENSP00000312995	ENSP00000055077
CLSPN	RPA1	483	900	0	946	ENSP00000312995	ENSP00000254719
CLSPN	RFC4	0	900	0	900	ENSP00000312995	ENSP00000376272
CLSPN	ATR	270	900	0	923	ENSP00000312995	ENSP00000343741
CLSPN	TIPIN	0	900	834	982	ENSP00000312995	ENSP00000261881
CLSPN	TIMELESS	342	900	752	982	ENSP00000312995	ENSP00000450607
CLSPN	RFC3	0	900	0	900	ENSP00000312995	ENSP00000369411
CLSPN	HUS1	0	900	61	902	ENSP00000312995	ENSP00000258774
CLSPN	RFC5	0	900	0	900	ENSP00000312995	ENSP00000408295
CLSPN	RAD9A	483	900	645	980	ENSP00000312995	ENSP00000311360
CLSPN	BRCA1	483	600	226	825	ENSP00000312995	ENSP00000418960
CLSPN	ATRIP	0	900	311	928	ENSP00000312995	ENSP00000323099
CLSPN	WRN	734	600	0	889	ENSP00000312995	ENSP00000298139
CLSPN	RAD1	0	900	0	900	ENSP00000312995	ENSP00000371469
CLSPN	RAD17	270	900	808	984	ENSP00000312995	ENSP00000426191
CLSPN	CHEK1	483	900	950	997	ENSP00000312995	ENSP00000388648
CLSPN	TOPBP1	0	900	583	956	ENSP00000312995	ENSP00000260810
CLSPN	RPA2	483	900	0	946	ENSP00000312995	ENSP00000363017
CLSPN	BRIP1	0	800	0	800	ENSP00000312995	ENSP00000259008
CLSPN	RHNO1	0	800	0	800	ENSP00000312995	ENSP00000479598
PRKDC	MSH2	152	900	42	911	ENSP00000313420	ENSP00000233146
PRKDC	CETN2	141	900	56	911	ENSP00000313420	ENSP00000359300
PRKDC	XRCC5	933	900	934	999	ENSP00000313420	ENSP00000375978
PRKDC	ATM	483	900	288	959	ENSP00000313420	ENSP00000278616
PRKDC	PHF21A	106	900	0	906	ENSP00000313420	ENSP00000398824
PRKDC	KDM1A	0	900	0	900	ENSP00000313420	ENSP00000383042
PRKDC	PNKP	270	900	0	923	ENSP00000313420	ENSP00000323511
PRKDC	MSH6	354	900	448	961	ENSP00000313420	ENSP00000234420
PRKDC	TP53	499	900	507	973	ENSP00000313420	ENSP00000269305
PRKDC	ERCC4	0	900	0	900	ENSP00000313420	ENSP00000310520
PRKDC	ERCC8	0	900	0	900	ENSP00000313420	ENSP00000265038
PRKDC	RCOR1	0	900	0	900	ENSP00000313420	ENSP00000262241
PRKDC	DNTT	0	900	267	923	ENSP00000313420	ENSP00000360216
PRKDC	ERCC1	0	900	0	900	ENSP00000313420	ENSP00000013807
PRKDC	MSH3	152	720	286	815	ENSP00000313420	ENSP00000265081
PRKDC	RAD23B	158	900	53	913	ENSP00000313420	ENSP00000350708
PRKDC	NHEJ1	0	900	608	959	ENSP00000313420	ENSP00000349313
PRKDC	DCLRE1C	483	900	653	980	ENSP00000313420	ENSP00000367527
PRKDC	WRN	512	0	723	858	ENSP00000313420	ENSP00000298139
PRKDC	POLD1	116	900	0	907	ENSP00000313420	ENSP00000406046
PRKDC	EGFR	287	0	889	917	ENSP00000313420	ENSP00000275493
PRKDC	BARD1	135	900	0	909	ENSP00000313420	ENSP00000260947
PRKDC	ZSWIM7	0	900	0	900	ENSP00000313420	ENSP00000382218
PRKDC	POLM	0	900	143	910	ENSP00000313420	ENSP00000379174
PRKDC	APLF	270	900	270	942	ENSP00000313420	ENSP00000307004
PRKDC	LIG4	483	900	492	971	ENSP00000313420	ENSP00000484288
PRKDC	XPC	0	900	0	900	ENSP00000313420	ENSP00000285021
PRKDC	PARP1	483	0	856	922	ENSP00000313420	ENSP00000355759
PRKDC	POLL	0	900	0	900	ENSP00000313420	ENSP00000359181
PRKDC	APTX	0	900	0	900	ENSP00000313420	ENSP00000400806
PRKDC	XRCC4	701	900	913	997	ENSP00000313420	ENSP00000421491
PRKDC	XRCC6	932	900	927	999	ENSP00000313420	ENSP00000352257
PDS5B	STAG1	828	600	354	951	ENSP00000313851	ENSP00000372689
PDS5B	RAD21	917	600	452	980	ENSP00000313851	ENSP00000297338
PDS5B	PDS5A	754	300	232	856	ENSP00000313851	ENSP00000303427
PDS5B	SMC1A	907	600	379	974	ENSP00000313851	ENSP00000323421
PDS5B	BRCA2	616	0	767	906	ENSP00000313851	ENSP00000369497
PDS5B	STAG2	616	600	484	913	ENSP00000313851	ENSP00000218089
PDS5B	SMC3	942	600	539	988	ENSP00000313851	ENSP00000354720
NSD3	H3C4	827	0	63	831	ENSP00000313983	ENSP00000366999
NSD3	H3C2	827	0	63	831	ENSP00000313983	ENSP00000484841
NSD3	H4C1	827	0	63	831	ENSP00000313983	ENSP00000479106
NSD3	H2AC14	813	0	0	813	ENSP00000313983	ENSP00000328484
NSD3	H4C13	827	0	63	831	ENSP00000313983	ENSP00000480960
NSD3	H3-4	937	0	63	938	ENSP00000313983	ENSP00000355657
NSD3	H4C11	827	0	63	831	ENSP00000313983	ENSP00000347168
NSD3	H4C5	827	0	63	831	ENSP00000313983	ENSP00000484789
NSD3	H3C13	827	0	59	830	ENSP00000313983	ENSP00000333277
NSD3	H3C11	827	0	63	831	ENSP00000313983	ENSP00000483283
NSD3	H3C10	827	0	63	831	ENSP00000313983	ENSP00000358160
NSD3	H3C3	827	0	63	831	ENSP00000313983	ENSP00000484658
NSD3	H4-16	827	0	63	831	ENSP00000313983	ENSP00000443017
NSD3	H4C14	827	0	63	831	ENSP00000313983	ENSP00000462667
NSD3	H4C9	827	0	63	831	ENSP00000313983	ENSP00000481486
NSD3	KDM1B	497	0	670	826	ENSP00000313983	ENSP00000297792
NSD3	H3C8	827	0	63	831	ENSP00000313983	ENSP00000484638
NSD3	H4C12	827	0	63	831	ENSP00000313983	ENSP00000479794
NSD3	H4C2	827	0	63	831	ENSP00000313983	ENSP00000366974
NSD3	H3C12	827	0	63	831	ENSP00000313983	ENSP00000352252
NSD3	H3C6	827	0	63	831	ENSP00000313983	ENSP00000482271
NSD3	H4C6	907	0	63	909	ENSP00000313983	ENSP00000244537
NSD3	H3C14	827	0	59	830	ENSP00000313983	ENSP00000358154
NSD3	H4C4	827	0	63	831	ENSP00000313983	ENSP00000479461
NSD3	H4C3	827	0	63	831	ENSP00000313983	ENSP00000367034
NSD3	H3C15	827	0	59	830	ENSP00000313983	ENSP00000385479
NSD3	H3C1	907	0	63	909	ENSP00000313983	ENSP00000480826
NSD3	H3C7	827	0	63	831	ENSP00000313983	ENSP00000484095
NSD3	H4C8	827	0	63	831	ENSP00000313983	ENSP00000366956
NSD3	H4C15	827	0	63	831	ENSP00000313983	ENSP00000462355
PER1	CRY2	652	900	0	963	ENSP00000314420	ENSP00000478187
PER1	TIMELESS	338	900	330	951	ENSP00000314420	ENSP00000450607
PER1	WDR5	0	900	0	900	ENSP00000314420	ENSP00000351446
PER1	CRY1	778	900	642	991	ENSP00000314420	ENSP00000008527
PER1	CSNK1E	721	900	214	976	ENSP00000314420	ENSP00000380044
PER1	CSNK1D	698	600	214	896	ENSP00000314420	ENSP00000324464
PER1	PER2	473	900	0	945	ENSP00000314420	ENSP00000254657
SGF29	TADA3	854	900	931	998	ENSP00000316114	ENSP00000307684
SGF29	TAF10	659	900	0	964	ENSP00000316114	ENSP00000299424
SGF29	H3C6	826	0	0	825	ENSP00000316114	ENSP00000482271
SGF29	TAF12	769	900	215	980	ENSP00000316114	ENSP00000263974
SGF29	MBIP	547	800	0	905	ENSP00000316114	ENSP00000399718
SGF29	H3-4	867	0	0	867	ENSP00000316114	ENSP00000355657
SGF29	H3C7	826	0	0	825	ENSP00000316114	ENSP00000484095
SGF29	TAF9	606	900	0	958	ENSP00000316114	ENSP00000370193
SGF29	H3C1	826	0	0	825	ENSP00000316114	ENSP00000480826
SGF29	H3C12	936	0	0	936	ENSP00000316114	ENSP00000352252
SGF29	ENY2	366	900	0	933	ENSP00000316114	ENSP00000429986
SGF29	SUPT7L	677	900	0	966	ENSP00000316114	ENSP00000336750
SGF29	TADA2B	792	800	274	967	ENSP00000316114	ENSP00000308022
SGF29	BRD8	242	720	151	804	ENSP00000316114	ENSP00000254900
SGF29	SUPT3H	839	900	0	983	ENSP00000316114	ENSP00000360515
SGF29	H3C15	826	0	0	825	ENSP00000316114	ENSP00000385479
SGF29	KAT14	682	800	0	933	ENSP00000316114	ENSP00000392318
SGF29	TAF5L	682	900	0	966	ENSP00000316114	ENSP00000258281
SGF29	SUPT20H	838	800	255	973	ENSP00000316114	ENSP00000417510
SGF29	ZZZ3	573	800	0	910	ENSP00000316114	ENSP00000359837
SGF29	USP22	619	900	0	960	ENSP00000316114	ENSP00000261497
SGF29	WDR5	633	800	0	923	ENSP00000316114	ENSP00000351446
SGF29	TRRAP	835	900	271	986	ENSP00000316114	ENSP00000352925
SGF29	H3C8	826	0	0	825	ENSP00000316114	ENSP00000484638
SGF29	H3C3	826	0	0	825	ENSP00000316114	ENSP00000484658
SGF29	KAT2A	763	900	761	993	ENSP00000316114	ENSP00000225916
SGF29	ATXN7L3	719	900	0	970	ENSP00000316114	ENSP00000397259
SGF29	H3C2	826	0	0	825	ENSP00000316114	ENSP00000484841
SGF29	H3C4	826	0	0	825	ENSP00000316114	ENSP00000366999
SGF29	YEATS2	659	800	0	928	ENSP00000316114	ENSP00000306983
SGF29	KAT2B	759	900	398	984	ENSP00000316114	ENSP00000263754
SGF29	TADA1	674	900	128	969	ENSP00000316114	ENSP00000356848
SGF29	SAP130	0	800	0	800	ENSP00000316114	ENSP00000350333
SGF29	H3C11	826	0	0	825	ENSP00000316114	ENSP00000483283
SGF29	H3C14	826	0	0	825	ENSP00000316114	ENSP00000358154
SGF29	H3C10	826	0	0	825	ENSP00000316114	ENSP00000358160
SGF29	DR1	558	800	0	907	ENSP00000316114	ENSP00000359295
SGF29	TADA2A	755	900	0	974	ENSP00000316114	ENSP00000481091
SGF29	H3C13	826	0	0	825	ENSP00000316114	ENSP00000333277
SGF29	TAF6L	712	900	0	970	ENSP00000316114	ENSP00000294168
UBE2N	RAD18	235	600	512	837	ENSP00000316176	ENSP00000264926
UBE2N	UBE2V2	990	800	959	999	ENSP00000316176	ENSP00000428209
UBE2N	UBA1	671	0	600	862	ENSP00000316176	ENSP00000338413
UBE2N	HLTF	577	600	777	958	ENSP00000316176	ENSP00000308944
UBE2N	UBB	945	600	0	976	ENSP00000316176	ENSP00000304697
UBE2N	UBE2V1	647	900	912	996	ENSP00000316176	ENSP00000340305
UBE2N	UBC	981	600	450	995	ENSP00000316176	ENSP00000441543
UBE2N	BRCA1	688	600	0	869	ENSP00000316176	ENSP00000418960
UBE2N	HERC2	483	600	123	802	ENSP00000316176	ENSP00000261609
UBE2N	SHPRH	319	600	445	835	ENSP00000316176	ENSP00000356475
UBE2N	TRIM25	935	0	0	935	ENSP00000316176	ENSP00000323889
UBE2N	RNF4	699	0	642	887	ENSP00000316176	ENSP00000426503
UBE2N	UBE2B	174	900	490	954	ENSP00000316176	ENSP00000265339
UBE2N	UBE2A	174	900	490	954	ENSP00000316176	ENSP00000360613
UBE2N	RNF168	483	600	894	976	ENSP00000316176	ENSP00000320898
UBE2N	KAT5	65	600	861	943	ENSP00000316176	ENSP00000340330
UBE2N	RPS27A	962	600	701	995	ENSP00000316176	ENSP00000272317
UBE2N	RNF8	543	600	908	981	ENSP00000316176	ENSP00000362578
UBE2N	UBA52	956	600	0	981	ENSP00000316176	ENSP00000388107
SUZ12	SUMO1	0	800	0	800	ENSP00000316578	ENSP00000376077
SUZ12	HDAC1	761	900	110	976	ENSP00000316578	ENSP00000362649
SUZ12	EED	968	900	953	999	ENSP00000316578	ENSP00000263360
SUZ12	EZH2	855	900	953	999	ENSP00000316578	ENSP00000320147
SUZ12	YY1	182	900	675	971	ENSP00000316578	ENSP00000262238
SUZ12	RBBP7	906	900	943	999	ENSP00000316578	ENSP00000369424
SUZ12	HDAC2	760	900	107	976	ENSP00000316578	ENSP00000430432
SUZ12	RBBP4	986	900	943	999	ENSP00000316578	ENSP00000362592
SUZ12	BAP1	0	900	253	922	ENSP00000316578	ENSP00000417132
SUZ12	AEBP2	955	900	787	998	ENSP00000316578	ENSP00000381840
RMI1	HES1	0	900	0	900	ENSP00000317039	ENSP00000232424
RMI1	FANCB	0	900	0	900	ENSP00000317039	ENSP00000381378
RMI1	FANCE	0	900	0	900	ENSP00000317039	ENSP00000229769
RMI1	FAAP100	790	900	0	978	ENSP00000317039	ENSP00000333283
RMI1	CENPS	790	900	72	978	ENSP00000317039	ENSP00000308583
RMI1	DNA2	182	600	846	945	ENSP00000317039	ENSP00000351185
RMI1	FANCA	790	900	225	982	ENSP00000317039	ENSP00000373952
RMI1	FANCL	0	900	0	900	ENSP00000317039	ENSP00000385021
RMI1	FANCG	0	900	0	900	ENSP00000317039	ENSP00000367910
RMI1	RPA1	483	600	318	846	ENSP00000317039	ENSP00000254719
RMI1	BLM	816	900	606	992	ENSP00000317039	ENSP00000347232
RMI1	TOP3A	966	900	940	999	ENSP00000317039	ENSP00000442336
RMI1	FANCC	0	900	0	900	ENSP00000317039	ENSP00000289081
RMI1	RMI2	948	800	935	999	ENSP00000317039	ENSP00000310356
RMI1	FANCF	270	900	0	923	ENSP00000317039	ENSP00000330875
RMI1	FANCM	957	900	821	999	ENSP00000317039	ENSP00000267430
RMI1	BRIP1	0	900	0	900	ENSP00000317039	ENSP00000259008
RMI1	FAAP24	0	900	0	900	ENSP00000317039	ENSP00000466121
MET	CDH1	282	0	892	919	ENSP00000317272	ENSP00000261769
MET	EGFR	515	0	895	947	ENSP00000317272	ENSP00000275493
MET	PTPN11	518	900	409	969	ENSP00000317272	ENSP00000340944
MET	CBL	754	600	697	967	ENSP00000317272	ENSP00000264033
RECQL5	RAD51	570	0	865	939	ENSP00000317636	ENSP00000372088
RBBP6	TP53	270	0	863	895	ENSP00000317872	ENSP00000269305
RUVBL1	NFRKB	698	900	0	968	ENSP00000318297	ENSP00000436926
RUVBL1	H3C12	846	0	0	845	ENSP00000318297	ENSP00000352252
RUVBL1	TAF9	270	900	0	923	ENSP00000318297	ENSP00000370193
RUVBL1	NOP58	695	0	619	878	ENSP00000318297	ENSP00000264279
RUVBL1	MCRS1	555	900	0	953	ENSP00000318297	ENSP00000349640
RUVBL1	TERT	350	0	742	825	ENSP00000318297	ENSP00000309572
RUVBL1	KAT8	392	900	141	943	ENSP00000318297	ENSP00000406037
RUVBL1	ACTR8	643	900	0	962	ENSP00000318297	ENSP00000336842
RUVBL1	INO80D	610	800	0	918	ENSP00000318297	ENSP00000384198
RUVBL1	DKC1	597	0	791	912	ENSP00000318297	ENSP00000358563
RUVBL1	MSL1	0	900	0	900	ENSP00000318297	ENSP00000462945
RUVBL1	MSL3	157	900	212	927	ENSP00000318297	ENSP00000312244
RUVBL1	H4C13	846	0	0	846	ENSP00000318297	ENSP00000480960
RUVBL1	TFPT	494	900	0	947	ENSP00000318297	ENSP00000375639
RUVBL1	H4C11	846	0	0	846	ENSP00000318297	ENSP00000347168
RUVBL1	H2BC1	584	600	0	826	ENSP00000318297	ENSP00000274764
RUVBL1	RBBP7	76	800	0	807	ENSP00000318297	ENSP00000369424
RUVBL1	HCFC1	0	900	0	900	ENSP00000318297	ENSP00000309555
RUVBL1	H3C6	846	0	0	845	ENSP00000318297	ENSP00000482271
RUVBL1	H4C6	882	0	0	883	ENSP00000318297	ENSP00000244537
RUVBL1	H4C5	846	0	0	846	ENSP00000318297	ENSP00000484789
RUVBL1	TTI1	646	0	687	884	ENSP00000318297	ENSP00000362547
RUVBL1	H4C9	846	0	0	846	ENSP00000318297	ENSP00000481486
RUVBL1	NPM1	0	800	0	800	ENSP00000318297	ENSP00000296930
RUVBL1	ACTL6A	864	900	705	995	ENSP00000318297	ENSP00000397552
RUVBL1	YY1	547	900	0	952	ENSP00000318297	ENSP00000262238
RUVBL1	H3C4	846	0	0	845	ENSP00000318297	ENSP00000366999
RUVBL1	MORF4L1	661	900	219	971	ENSP00000318297	ENSP00000331310
RUVBL1	WDR5	499	900	0	947	ENSP00000318297	ENSP00000351446
RUVBL1	H4C1	846	0	0	846	ENSP00000318297	ENSP00000479106
RUVBL1	H3C8	846	0	0	845	ENSP00000318297	ENSP00000484638
RUVBL1	MSL2	0	900	0	900	ENSP00000318297	ENSP00000311827
RUVBL1	H3C2	846	0	0	845	ENSP00000318297	ENSP00000484841
RUVBL1	H2BC11	843	600	0	934	ENSP00000318297	ENSP00000476136
RUVBL1	H4C12	846	0	0	846	ENSP00000318297	ENSP00000479794
RUVBL1	EPC1	663	900	0	964	ENSP00000318297	ENSP00000263062
RUVBL1	KANSL1	0	900	0	900	ENSP00000318297	ENSP00000262419
RUVBL1	H4C2	846	0	0	846	ENSP00000318297	ENSP00000366974
RUVBL1	H3C1	846	0	0	845	ENSP00000318297	ENSP00000480826
RUVBL1	INO80B	916	900	501	995	ENSP00000318297	ENSP00000233331
RUVBL1	MRGBP	667	800	0	930	ENSP00000318297	ENSP00000359518
RUVBL1	INO80E	537	900	0	951	ENSP00000318297	ENSP00000457016
RUVBL1	YEATS4	809	900	472	989	ENSP00000318297	ENSP00000247843
RUVBL1	INO80C	911	900	683	996	ENSP00000318297	ENSP00000391457
RUVBL1	ACTL6B	666	540	154	858	ENSP00000318297	ENSP00000160382
RUVBL1	DMAP1	933	900	510	996	ENSP00000318297	ENSP00000361363
RUVBL1	ING3	710	900	0	969	ENSP00000318297	ENSP00000320566
RUVBL1	H4C14	846	0	0	846	ENSP00000318297	ENSP00000462667
RUVBL1	KAT5	746	900	753	993	ENSP00000318297	ENSP00000340330
RUVBL1	H4-16	846	0	0	846	ENSP00000318297	ENSP00000443017
RUVBL1	H3C7	846	0	0	845	ENSP00000318297	ENSP00000484095
RUVBL1	KMT2A	57	900	0	901	ENSP00000318297	ENSP00000436786
RUVBL1	PHF20	0	900	0	900	ENSP00000318297	ENSP00000363124
RUVBL1	H4C8	846	0	0	846	ENSP00000318297	ENSP00000366956
RUVBL1	H2AC4	836	0	0	835	ENSP00000318297	ENSP00000483842
RUVBL1	MAX	330	900	62	931	ENSP00000318297	ENSP00000351490
RUVBL1	ACTR5	989	900	126	998	ENSP00000318297	ENSP00000243903
RUVBL1	H4C15	846	0	0	846	ENSP00000318297	ENSP00000462355
RUVBL1	RBBP4	76	800	0	807	ENSP00000318297	ENSP00000362592
RUVBL1	MEAF6	556	900	0	953	ENSP00000318297	ENSP00000362166
RUVBL1	H2AC8	836	0	0	835	ENSP00000318297	ENSP00000303373
RUVBL1	VPS72	931	800	808	997	ENSP00000318297	ENSP00000346464
RUVBL1	YEATS2	253	720	206	819	ENSP00000318297	ENSP00000306983
